,No.Voltas,Turno,Carro,C.O.,Nó,Sublanço,Kms,Incidências,Sentido,Auto Estradas
232,2,1,18,Cartaxo,A1/A15,,0.0,0.0,Sequência AE_1,A1
233,2,1,18,Cartaxo,Santarém,A1/A15 - Santarém,1.185,0.3734172263835616,Sequência AE_1,A1
234,2,1,18,Cartaxo,Cartaxo,Santarém - Cartaxo,8.08,0.4647922246575342,Sequência AE_1,A1
235,2,1,18,Cartaxo,Aveiras de Cima,Cartaxo - Aveiras de Cima,11.286,0.8259464764305936,Sequência AE_1,A1
236,2,1,18,Cartaxo,Carregado,Aveiras de Cima - Carregado,15.516,0.07216839292054793,Sequência AE_1,A1
237,2,1,18,Cartaxo,A1/A10,Carregado - A1/A10,0.868,0.20695025236529677,Sequência AE_1,A1
238,2,1,19,Carregado,A1/A10,Carregado - A1/A10,0.75,0.0,Sequência AE_1,A1 + A10
239,2,1,19,Carregado,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.1498124483013699,Sequência AE_1,A1 + A10
240,2,1,19,Carregado,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.17637358311963466,Sequência AE_1,A1 + A10
241,2,1,19,Carregado,Benavente,A9/A10 - Benavente,32.4,0.15421888664383562,Sequência AE_1,A1 + A10
242,2,1,20,Carregado,Benavente,Carregado - Benavente,30.75,0.0,Sequência AE_1,A10 + A1
243,2,1,20,Carregado,PLLN,Benavente - PLLN,51.525,0.32064800473424654,Sequência AE_1,A10 + A1
244,2,1,20,Carregado,Vila Franca de Xira I,PLLN - Vila Franca de Xira I,3.975,0.0,Sequência AE_1,A10 + A1
245,2,1,21,Carregado,Vila Franca de Xira I,Carregado - Vila Franca de Xira I,62.25,0.0,Sequência AE_1,A1
246,2,1,21,Carregado,Vila Franca de Xira II,Vila Franca de Xira I - Vila Franca de Xira II,3.4,0.934062643147032,Sequência AE_1,A1
247,2,1,21,Carregado,Alverca (A1/A9),Vila Franca de Xira II - Alverca (A1/A9),7.46,0.6573296803652969,Sequência AE_1,A1
248,2,1,22,Carregado,Alverca (A1/A9),Carregado - Alverca (A1/A9),69.0,0.0,Sequência AE_1,A1
249,2,1,22,Carregado,Sta Iria da Azóia,Alverca (A1/A9) - Sta Iria da Azóia,6.24,0.3094879332388128,Sequência AE_1,A1
250,2,1,22,Carregado,São João da Talha,Sta Iria da Azóia - São João da Talha,2.95,0.6458934550082192,Sequência AE_1,A1
251,2,1,22,Carregado,Sacavém,São João da Talha - Sacavém,3.85,0.0,Sequência AE_1,A1
252,2,2,23,Feira,Santo Ovídio,,0.0,0.0,Sequência AE_1,A1
253,2,2,23,Feira,Jaca,Santo Ovídio - Jaca,1.839,0.07890343863744294,Sequência AE_1,A1
254,2,2,23,Feira,Carvalhos,Jaca - Carvalhos,2.745,0.07529857297762556,Sequência AE_1,A1
255,2,2,23,Feira,Feiteira,Carvalhos - Feiteira,3.37,0.10010824824474886,Sequência AE_1,A1
256,2,2,23,Feira,Espinho (IC24),Feiteira - Espinho (IC24),3.92,0.16122830210593608,Sequência AE_1,A1
257,2,2,23,Feira,Feira,Espinho (IC24) - Feira,9.8,0.2175584206721461,Sequência AE_1,A1
258,2,2,23,Feira,Estarreja,Feira - Estarreja,16.832,0.16694250215342465,Sequência AE_1,A1
259,2,2,23,Feira,Albergaria (A1/IP5),Estarreja - Albergaria (A1/IP5),10.428,0.13255912038630135,Sequência AE_1,A1
260,2,2,24,Mealhada,Albergaria (A1/IP5),,0.0,0.0,Sequência AE_1,A1
261,2,2,24,Mealhada,Aveiro Sul,Albergaria (A1/IP5) - Aveiro Sul,14.78,0.16978342957808218,Sequência AE_1,A1
262,2,2,24,Mealhada,Mealhada,Aveiro Sul - Mealhada,23.633,0.10934075342465753,Sequência AE_1,A1
263,2,2,24,Mealhada,Coimbra Norte (A1/A14),Mealhada - Coimbra Norte (A1/A14),11.707,0.07134246575342466,Sequência AE_1,A1
264,2,2,25,Leiria,Coimbra Norte (A1/A14),,0.0,0.0,Sequência AE_1,A1 + A14
265,2,2,25,Leiria,Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.0013871270406392694,Sequência AE_1,A1 + A14
266,2,2,25,Leiria,Ançã,Zombaria - Ançã,5.5,0.018852682331506845,Sequência AE_1,A1 + A14
267,2,2,25,Leiria,EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_1,A1 + A14
268,2,2,25,Leiria,Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.02092116298630137,Sequência AE_1,A1 + A14
269,2,2,25,Leiria,Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.022939518320547945,Sequência AE_1,A1 + A14
270,2,2,25,Leiria,A14/A17,Santa Eulália - A14/A17,7.2,0.007130136987214612,Sequência AE_1,A1 + A14
271,2,2,25,Leiria,Vila Verde,A14/A17 - Vila Verde,1.6,0.009632876712328767,Sequência AE_1,A1 + A14
272,2,2,25,Leiria,Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_1,A1 + A14
273,2,2,26,Leiria,Figueira da Foz,,0.0,0.0,Sequência AE_1,A14 + A1
274,2,2,26,Leiria,Coimbra Sul,Figueira da Foz - Coimbra Sul,49.303,0.03707972433150685,Sequência AE_1,A14 + A1
275,2,2,26,Leiria,Condeixa,Coimbra Sul - Condeixa,7.681,0.0620406498849315,Sequência AE_1,A14 + A1
276,2,2,26,Leiria,Soure,Condeixa - Soure,13.045,0.10625809352054792,Sequência AE_1,A14 + A1
277,2,2,26,Leiria,Pombal,Soure - Pombal,14.736,0.17977179027945206,Sequência AE_1,A14 + A1
278,2,2,27,Leiria,Pombal,,0.0,0.0,Sequência AE_1,A1
279,2,2,27,Leiria,Leiria,Pombal - Leiria,24.065,0.11880276805479449,Sequência AE_1,A1
280,2,2,27,Leiria,Fátima,Leiria - Fátima,15.235,0.17225048920273972,Sequência AE_1,A1
281,2,2,27,Leiria,Torres Novas (A1/A23),Fátima - Torres Novas (A1/A23),20.325,0.2443916879178082,Sequência AE_1,A1
282,2,2,27,Leiria,A1/A15,Torres Novas (A1/A23) - A1/A15,27.015,0.03928767123013698,Sequência AE_1,A1
283,2,2,28,Cartaxo,A1/A15,,0.0,0.0,Sequência AE_1,A1 + A10
284,2,2,28,Cartaxo,Santarém,A1/A15 - Santarém,1.185,0.0898967396849315,Sequência AE_1,A1 + A10
285,2,2,28,Cartaxo,Cartaxo,Santarém - Cartaxo,8.08,0.1045782505479452,Sequência AE_1,A1 + A10
286,2,2,28,Cartaxo,Aveiras de Cima,Cartaxo - Aveiras de Cima,11.286,0.2133003812876712,Sequência AE_1,A1 + A10
287,2,2,28,Cartaxo,Carregado,Aveiras de Cima - Carregado,15.516,0.02706314734520548,Sequência AE_1,A1 + A10
288,2,2,28,Cartaxo,A1/A10,Carregado - A1/A10,0.868,0.03831780821917808,Sequência AE_1,A1 + A10
289,2,2,28,Cartaxo,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.027896111063013703,Sequência AE_1,A1 + A10
290,2,2,29,Carregado,Arruda dos Vinhos,Carregado - Arruda dos Vinhos,7.5,0.0,Sequência AE_1,A10
291,2,2,29,Carregado,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.033535822142465754,Sequência AE_1,A10
292,2,2,29,Carregado,Benavente,A9/A10 - Benavente,32.4,0.02961002623561644,Sequência AE_1,A10
293,2,2,30,Carregado,Benavente,Carregado - Benavente,30.75,0.0,Sequência AE_1,A10 + A1
294,2,2,30,Carregado,PLLN,Benavente - PLLN,51.525,0.0964449076739726,Sequência AE_1,A10 + A1
295,2,2,30,Carregado,Vila Franca de Xira I,PLLN - Vila Franca de Xira I,3.975,0.0,Sequência AE_1,A10 + A1
296,2,2,30,Carregado,Vila Franca de Xira II,Vila Franca de Xira I - Vila Franca de Xira II,3.4,0.19972134742648398,Sequência AE_1,A10 + A1
297,2,2,31,Carregado,Vila Franca de Xira II,Carregado - Vila Franca de Xira II,64.5,0.0,Sequência AE_1,A1
298,2,2,31,Carregado,Alverca (A1/A9),Vila Franca de Xira II - Alverca (A1/A9),7.46,0.1637260273972603,Sequência AE_1,A1
299,2,2,31,Carregado,Sta Iria da Azóia,Alverca (A1/A9) - Sta Iria da Azóia,6.24,0.09001043476666665,Sequência AE_1,A1
300,2,2,31,Carregado,São João da Talha,Sta Iria da Azóia - São João da Talha,2.95,0.1343805174849315,Sequência AE_1,A1
301,2,2,31,Carregado,Sacavém,São João da Talha - Sacavém,3.85,0.0,Sequência AE_1,A1
302,3,0,0,Feira,Santo Ovídio,,0.0,0.0,Sequência AE_1,A1
303,3,0,0,Feira,Jaca,Santo Ovídio - Jaca,1.839,0.37564897960000004,Sequência AE_1,A1
304,3,0,0,Feira,Carvalhos,Jaca - Carvalhos,2.745,0.31692832208493155,Sequência AE_1,A1
305,3,0,0,Feira,Feiteira,Carvalhos - Feiteira,3.37,0.36881986195433786,Sequência AE_1,A1
306,3,0,0,Feira,Espinho (IC24),Feiteira - Espinho (IC24),3.92,0.5174556993264839,Sequência AE_1,A1
307,3,0,0,Feira,Feira,Espinho (IC24) - Feira,9.8,0.7298388397917808,Sequência AE_1,A1
308,3,0,1,Feira,Feira,,0.0,0.0,Sequência AE_1,A1
309,3,0,1,Feira,Estarreja,Feira - Estarreja,16.832,0.6392676301972603,Sequência AE_1,A1
310,3,0,1,Feira,Albergaria (A1/IP5),Estarreja - Albergaria (A1/IP5),10.428,0.4853197548027397,Sequência AE_1,A1
311,3,0,1,Feira,Aveiro Sul,Albergaria (A1/IP5) - Aveiro Sul,14.78,0.8119130670849315,Sequência AE_1,A1
312,3,0,2,Mealhada,Aveiro Sul,,0.0,0.0,Sequência AE_1,A1
313,3,0,2,Mealhada,Mealhada,Aveiro Sul - Mealhada,23.633,0.4296318493150685,Sequência AE_1,A1
314,3,0,2,Mealhada,Coimbra Norte (A1/A14),Mealhada - Coimbra Norte (A1/A14),11.707,0.3233424657534247,Sequência AE_1,A1
315,3,0,3,Leiria,Coimbra Norte (A1/A14),,0.0,0.0,Sequência AE_1,A1 + A14
316,3,0,3,Leiria,Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.05409795458493151,Sequência AE_1,A1 + A14
317,3,0,3,Leiria,Ançã,Zombaria - Ançã,5.5,0.0785528430479452,Sequência AE_1,A1 + A14
318,3,0,3,Leiria,EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_1,A1 + A14
319,3,0,3,Leiria,Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.06834246575525114,Sequência AE_1,A1 + A14
320,3,0,3,Leiria,Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.145283616030137,Sequência AE_1,A1 + A14
321,3,0,3,Leiria,A14/A17,Santa Eulália - A14/A17,7.2,0.025464774954337903,Sequência AE_1,A1 + A14
322,3,0,3,Leiria,Vila Verde,A14/A17 - Vila Verde,1.6,0.06957077625570776,Sequência AE_1,A1 + A14
323,3,0,3,Leiria,Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_1,A1 + A14
324,3,0,4,Leiria,Figueira da Foz,,0.0,0.0,Sequência AE_1,A14 + A1
325,3,0,4,Leiria,Coimbra Sul,Figueira da Foz - Coimbra Sul,49.303,0.25238134948219176,Sequência AE_1,A14 + A1
326,3,0,4,Leiria,Condeixa,Coimbra Sul - Condeixa,7.681,0.33125275563561646,Sequência AE_1,A14 + A1
327,3,0,5,Leiria,Condeixa,,0.0,0.0,Sequência AE_1,A1
328,3,0,5,Leiria,Soure,Condeixa - Soure,13.045,0.4002388189273972,Sequência AE_1,A1
329,3,0,5,Leiria,Pombal,Soure - Pombal,14.736,0.652505016569863,Sequência AE_1,A1
330,3,0,6,Leiria,Pombal,,0.0,0.0,Sequência AE_1,A1
331,3,0,6,Leiria,Leiria,Pombal - Leiria,24.065,0.5700248198013699,Sequência AE_1,A1
332,3,0,6,Leiria,Fátima,Leiria - Fátima,15.235,0.761054449026484,Sequência AE_1,A1
333,3,0,7,Cartaxo,Fátima,,0.0,0.0,Sequência AE_1,A1
334,3,0,7,Cartaxo,Torres Novas (A1/A23),Fátima - Torres Novas (A1/A23),20.325,0.9786293242273971,Sequência AE_1,A1
335,3,0,7,Cartaxo,A1/A15,Torres Novas (A1/A23) - A1/A15,27.015,0.1087966280219178,Sequência AE_1,A1
336,3,0,8,Cartaxo,A1/A15,,0.0,0.0,Sequência AE_1,A1
337,3,0,8,Cartaxo,Santarém,A1/A15 - Santarém,1.185,0.3100284996826484,Sequência AE_1,A1
338,3,0,8,Cartaxo,Cartaxo,Santarém - Cartaxo,8.08,0.4706021274657534,Sequência AE_1,A1
339,3,0,8,Cartaxo,Aveiras de Cima,Cartaxo - Aveiras de Cima,11.286,0.7998764298287672,Sequência AE_1,A1
340,3,0,8,Cartaxo,Carregado,Aveiras de Cima - Carregado,15.516,0.08569996659315067,Sequência AE_1,A1
341,3,0,9,Carregado,Carregado,,0.0,0.0,Sequência AE_1,A1 + A10
342,3,0,9,Carregado,A1/A10,Carregado - A1/A10,0.868,0.19903972602739725,Sequência AE_1,A1 + A10
343,3,0,9,Carregado,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.13018185162739723,Sequência AE_1,A1 + A10
344,3,0,9,Carregado,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.17885771809315065,Sequência AE_1,A1 + A10
345,3,0,10,Carregado,A9/A10,Carregado - A9/A10,12.0,0.0,Sequência AE_1,A10
346,3,0,10,Carregado,Benavente,A9/A10 - Benavente,32.4,0.16408889538904112,Sequência AE_1,A10
347,3,0,11,Carregado,Benavente,Carregado - Benavente,30.75,0.0,Sequência AE_1,A10 + A1
348,3,0,11,Carregado,PLLN,Benavente - PLLN,51.525,0.3319207861506848,Sequência AE_1,A10 + A1
349,3,0,12,Carregado,PLLN,Carregado - PLLN,60.0,0.0,Sequência AE_1,A1
350,3,0,12,Carregado,Vila Franca de Xira I,PLLN - Vila Franca de Xira I,3.975,0.0,Sequência AE_1,A1
351,3,0,12,Carregado,Vila Franca de Xira II,Vila Franca de Xira I - Vila Franca de Xira II,3.4,0.8841323062904111,Sequência AE_1,A1
352,3,0,13,Carregado,Vila Franca de Xira II,Carregado - Vila Franca de Xira II,64.5,0.0,Sequência AE_1,A1
353,3,0,13,Carregado,Alverca (A1/A9),Vila Franca de Xira II - Alverca (A1/A9),7.46,0.6415634703196348,Sequência AE_1,A1
354,3,0,13,Carregado,Sta Iria da Azóia,Alverca (A1/A9) - Sta Iria da Azóia,6.24,0.3094879332388128,Sequência AE_1,A1
355,3,0,14,Carregado,Sta Iria da Azóia,Carregado - Sta Iria da Azóia,72.75,0.0,Sequência AE_1,A1
356,3,0,14,Carregado,São João da Talha,Sta Iria da Azóia - São João da Talha,2.95,0.6242191779945204,Sequência AE_1,A1
357,3,0,14,Carregado,Sacavém,São João da Talha - Sacavém,3.85,0.0,Sequência AE_1,A1
358,3,1,15,Feira,Santo Ovídio,,0.0,0.0,Sequência AE_1,A1
359,3,1,15,Feira,Jaca,Santo Ovídio - Jaca,1.839,0.3859407324657535,Sequência AE_1,A1
360,3,1,15,Feira,Carvalhos,Jaca - Carvalhos,2.745,0.3618826940118721,Sequência AE_1,A1
361,3,1,15,Feira,Feiteira,Carvalhos - Feiteira,3.37,0.33852394472237435,Sequência AE_1,A1
362,3,1,15,Feira,Espinho (IC24),Feiteira - Espinho (IC24),3.92,0.5087406559694064,Sequência AE_1,A1
363,3,1,15,Feira,Feira,Espinho (IC24) - Feira,9.8,0.8563013700347032,Sequência AE_1,A1
364,3,1,16,Feira,Feira,,0.0,0.0,Sequência AE_1,A1
365,3,1,16,Feira,Estarreja,Feira - Estarreja,16.832,0.6243378129315069,Sequência AE_1,A1
366,3,1,16,Feira,Albergaria (A1/IP5),Estarreja - Albergaria (A1/IP5),10.428,0.4645046863123288,Sequência AE_1,A1
367,3,1,16,Feira,Aveiro Sul,Albergaria (A1/IP5) - Aveiro Sul,14.78,0.779262407550685,Sequência AE_1,A1
368,3,1,17,Mealhada,Aveiro Sul,,0.0,0.0,Sequência AE_1,A1
369,3,1,17,Mealhada,Mealhada,Aveiro Sul - Mealhada,23.633,0.41527397260273974,Sequência AE_1,A1
370,3,1,17,Mealhada,Coimbra Norte (A1/A14),Mealhada - Coimbra Norte (A1/A14),11.707,0.2635068493150684,Sequência AE_1,A1
371,3,1,18,Leiria,Coimbra Norte (A1/A14),,0.0,0.0,Sequência AE_1,A1 + A14
372,3,1,18,Leiria,Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.04577519234109589,Sequência AE_1,A1 + A14
373,3,1,18,Leiria,Ançã,Zombaria - Ançã,5.5,0.09007392669497717,Sequência AE_1,A1 + A14
374,3,1,18,Leiria,EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_1,A1 + A14
375,3,1,18,Leiria,Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.04742130276894978,Sequência AE_1,A1 + A14
376,3,1,18,Leiria,Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.18479056424885842,Sequência AE_1,A1 + A14
377,3,1,18,Leiria,A14/A17,Santa Eulália - A14/A17,7.2,0.02444618395616438,Sequência AE_1,A1 + A14
378,3,1,18,Leiria,Vila Verde,A14/A17 - Vila Verde,1.6,0.06528949771689498,Sequência AE_1,A1 + A14
379,3,1,18,Leiria,Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_1,A1 + A14
380,3,1,19,Leiria,Figueira da Foz,,0.0,0.0,Sequência AE_1,A14 + A1
381,3,1,19,Leiria,Coimbra Sul,Figueira da Foz - Coimbra Sul,49.303,0.28826495367397253,Sequência AE_1,A14 + A1
382,3,1,19,Leiria,Condeixa,Coimbra Sul - Condeixa,7.681,0.32128193690410956,Sequência AE_1,A14 + A1
383,3,1,20,Leiria,Condeixa,,0.0,0.0,Sequência AE_1,A1
384,3,1,20,Leiria,Soure,Condeixa - Soure,13.045,0.4651743205232877,Sequência AE_1,A1
385,3,1,20,Leiria,Pombal,Soure - Pombal,14.736,0.7767916863926941,Sequência AE_1,A1
386,3,1,21,Leiria,Pombal,,0.0,0.0,Sequência AE_1,A1
387,3,1,21,Leiria,Leiria,Pombal - Leiria,24.065,0.5254737817808219,Sequência AE_1,A1
388,3,1,21,Leiria,Fátima,Leiria - Fátima,15.235,0.8083388970429225,Sequência AE_1,A1
389,3,1,22,Cartaxo,Fátima,,0.0,0.0,Sequência AE_1,A1
390,3,1,22,Cartaxo,Torres Novas (A1/A23),Fátima - Torres Novas (A1/A23),20.325,1.0338830971479451,Sequência AE_1,A1
391,3,1,22,Cartaxo,A1/A15,Torres Novas (A1/A23) - A1/A15,27.015,0.10728556374383563,Sequência AE_1,A1
392,3,1,23,Cartaxo,A1/A15,,0.0,0.0,Sequência AE_1,A1
393,3,1,23,Cartaxo,Santarém,A1/A15 - Santarém,1.185,0.3734172263835616,Sequência AE_1,A1
394,3,1,23,Cartaxo,Cartaxo,Santarém - Cartaxo,8.08,0.4647922246575342,Sequência AE_1,A1
395,3,1,23,Cartaxo,Aveiras de Cima,Cartaxo - Aveiras de Cima,11.286,0.8259464764305936,Sequência AE_1,A1
396,3,1,23,Cartaxo,Carregado,Aveiras de Cima - Carregado,15.516,0.07216839292054793,Sequência AE_1,A1
397,3,1,24,Carregado,Carregado,,0.0,0.0,Sequência AE_1,A1 + A10
398,3,1,24,Carregado,A1/A10,Carregado - A1/A10,0.868,0.20695025236529677,Sequência AE_1,A1 + A10
399,3,1,24,Carregado,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.1498124483013699,Sequência AE_1,A1 + A10
400,3,1,24,Carregado,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.17637358311963466,Sequência AE_1,A1 + A10
401,3,1,25,Carregado,A9/A10,Carregado - A9/A10,12.0,0.0,Sequência AE_1,A10
402,3,1,25,Carregado,Benavente,A9/A10 - Benavente,32.4,0.15421888664383562,Sequência AE_1,A10
403,3,1,26,Carregado,Benavente,Carregado - Benavente,30.75,0.0,Sequência AE_1,A10 + A1
404,3,1,26,Carregado,PLLN,Benavente - PLLN,51.525,0.32064800473424654,Sequência AE_1,A10 + A1
405,3,1,27,Carregado,PLLN,Carregado - PLLN,60.0,0.0,Sequência AE_1,A1
406,3,1,27,Carregado,Vila Franca de Xira I,PLLN - Vila Franca de Xira I,3.975,0.0,Sequência AE_1,A1
407,3,1,27,Carregado,Vila Franca de Xira II,Vila Franca de Xira I - Vila Franca de Xira II,3.4,0.934062643147032,Sequência AE_1,A1
408,3,1,28,Carregado,Vila Franca de Xira II,Carregado - Vila Franca de Xira II,64.5,0.0,Sequência AE_1,A1
409,3,1,28,Carregado,Alverca (A1/A9),Vila Franca de Xira II - Alverca (A1/A9),7.46,0.6573296803652969,Sequência AE_1,A1
410,3,1,28,Carregado,Sta Iria da Azóia,Alverca (A1/A9) - Sta Iria da Azóia,6.24,0.3094879332388128,Sequência AE_1,A1
411,3,1,29,Carregado,Sta Iria da Azóia,Carregado - Sta Iria da Azóia,72.75,0.0,Sequência AE_1,A1
412,3,1,29,Carregado,São João da Talha,Sta Iria da Azóia - São João da Talha,2.95,0.6458934550082192,Sequência AE_1,A1
413,3,1,29,Carregado,Sacavém,São João da Talha - Sacavém,3.85,0.0,Sequência AE_1,A1
414,3,2,30,Feira,Santo Ovídio,,0.0,0.0,Sequência AE_1,A1
415,3,2,30,Feira,Jaca,Santo Ovídio - Jaca,1.839,0.07890343863744294,Sequência AE_1,A1
416,3,2,30,Feira,Carvalhos,Jaca - Carvalhos,2.745,0.07529857297762556,Sequência AE_1,A1
417,3,2,30,Feira,Feiteira,Carvalhos - Feiteira,3.37,0.10010824824474886,Sequência AE_1,A1
418,3,2,30,Feira,Espinho (IC24),Feiteira - Espinho (IC24),3.92,0.16122830210593608,Sequência AE_1,A1
419,3,2,30,Feira,Feira,Espinho (IC24) - Feira,9.8,0.2175584206721461,Sequência AE_1,A1
420,3,2,30,Feira,Estarreja,Feira - Estarreja,16.832,0.16694250215342465,Sequência AE_1,A1
421,3,2,31,Mealhada,Estarreja,,0.0,0.0,Sequência AE_1,A1
422,3,2,31,Mealhada,Albergaria (A1/IP5),Estarreja - Albergaria (A1/IP5),10.428,0.13255912038630135,Sequência AE_1,A1
423,3,2,31,Mealhada,Aveiro Sul,Albergaria (A1/IP5) - Aveiro Sul,14.78,0.16978342957808218,Sequência AE_1,A1
424,3,2,31,Mealhada,Mealhada,Aveiro Sul - Mealhada,23.633,0.10934075342465753,Sequência AE_1,A1
425,3,2,31,Mealhada,Coimbra Norte (A1/A14),Mealhada - Coimbra Norte (A1/A14),11.707,0.07134246575342466,Sequência AE_1,A1
426,3,2,32,Leiria,Coimbra Norte (A1/A14),,0.0,0.0,Sequência AE_1,A1 + A14
427,3,2,32,Leiria,Zombaria,Coimbra Norte (A1/A14) - Zombaria,1.1,0.0013871270406392694,Sequência AE_1,A1 + A14
428,3,2,32,Leiria,Ançã,Zombaria - Ançã,5.5,0.018852682331506845,Sequência AE_1,A1 + A14
429,3,2,32,Leiria,EN 335,Ançã - EN 335,9.6,0.0,Sequência AE_1,A1 + A14
430,3,2,32,Leiria,Montemor-o-Velho,EN 335 - Montemor-o-Velho,8.0,0.02092116298630137,Sequência AE_1,A1 + A14
431,3,2,32,Leiria,Santa Eulália,Montemor-o-Velho - Santa Eulália,4.8,0.022939518320547945,Sequência AE_1,A1 + A14
432,3,2,32,Leiria,A14/A17,Santa Eulália - A14/A17,7.2,0.007130136987214612,Sequência AE_1,A1 + A14
433,3,2,32,Leiria,Vila Verde,A14/A17 - Vila Verde,1.6,0.009632876712328767,Sequência AE_1,A1 + A14
434,3,2,32,Leiria,Figueira da Foz,Vila Verde - Figueira da Foz,3.2,0.0,Sequência AE_1,A1 + A14
435,3,2,33,Leiria,Figueira da Foz,,0.0,0.0,Sequência AE_1,A14 + A1
436,3,2,33,Leiria,Coimbra Sul,Figueira da Foz - Coimbra Sul,49.303,0.03707972433150685,Sequência AE_1,A14 + A1
437,3,2,33,Leiria,Condeixa,Coimbra Sul - Condeixa,7.681,0.0620406498849315,Sequência AE_1,A14 + A1
438,3,2,34,Leiria,Condeixa,,0.0,0.0,Sequência AE_1,A1
439,3,2,34,Leiria,Soure,Condeixa - Soure,13.045,0.10625809352054792,Sequência AE_1,A1
440,3,2,34,Leiria,Pombal,Soure - Pombal,14.736,0.17977179027945206,Sequência AE_1,A1
441,3,2,34,Leiria,Leiria,Pombal - Leiria,24.065,0.11880276805479449,Sequência AE_1,A1
442,3,2,35,Leiria,Leiria,,0.0,0.0,Sequência AE_1,A1
443,3,2,35,Leiria,Fátima,Leiria - Fátima,15.235,0.17225048920273972,Sequência AE_1,A1
444,3,2,35,Leiria,Torres Novas (A1/A23),Fátima - Torres Novas (A1/A23),20.325,0.2443916879178082,Sequência AE_1,A1
445,3,2,35,Leiria,A1/A15,Torres Novas (A1/A23) - A1/A15,27.015,0.03928767123013698,Sequência AE_1,A1
446,3,2,36,Cartaxo,A1/A15,,0.0,0.0,Sequência AE_1,A1
447,3,2,36,Cartaxo,Santarém,A1/A15 - Santarém,1.185,0.0898967396849315,Sequência AE_1,A1
448,3,2,36,Cartaxo,Cartaxo,Santarém - Cartaxo,8.08,0.1045782505479452,Sequência AE_1,A1
449,3,2,36,Cartaxo,Aveiras de Cima,Cartaxo - Aveiras de Cima,11.286,0.2133003812876712,Sequência AE_1,A1
450,3,2,36,Cartaxo,Carregado,Aveiras de Cima - Carregado,15.516,0.02706314734520548,Sequência AE_1,A1
451,3,2,36,Cartaxo,A1/A10,Carregado - A1/A10,0.868,0.03831780821917808,Sequência AE_1,A1
452,3,2,37,Carregado,A1/A10,Carregado - A1/A10,0.75,0.0,Sequência AE_1,A1 + A10
453,3,2,37,Carregado,Arruda dos Vinhos,A1/A10 - Arruda dos Vinhos,11.0,0.027896111063013703,Sequência AE_1,A1 + A10
454,3,2,37,Carregado,A9/A10,Arruda dos Vinhos - A9/A10,6.9,0.033535822142465754,Sequência AE_1,A1 + A10
455,3,2,37,Carregado,Benavente,A9/A10 - Benavente,32.4,0.02961002623561644,Sequência AE_1,A1 + A10
456,3,2,38,Carregado,Benavente,Carregado - Benavente,30.75,0.0,Sequência AE_1,A10 + A1
457,3,2,38,Carregado,PLLN,Benavente - PLLN,51.525,0.0964449076739726,Sequência AE_1,A10 + A1
458,3,2,38,Carregado,Vila Franca de Xira I,PLLN - Vila Franca de Xira I,3.975,0.0,Sequência AE_1,A10 + A1
459,3,2,39,Carregado,Vila Franca de Xira I,Carregado - Vila Franca de Xira I,62.25,0.0,Sequência AE_1,A1
460,3,2,39,Carregado,Vila Franca de Xira II,Vila Franca de Xira I - Vila Franca de Xira II,3.4,0.19972134742648398,Sequência AE_1,A1
461,3,2,39,Carregado,Alverca (A1/A9),Vila Franca de Xira II - Alverca (A1/A9),7.46,0.1637260273972603,Sequência AE_1,A1
462,3,2,39,Carregado,Sta Iria da Azóia,Alverca (A1/A9) - Sta Iria da Azóia,6.24,0.09001043476666665,Sequência AE_1,A1
463,3,2,39,Carregado,São João da Talha,Sta Iria da Azóia - São João da Talha,2.95,0.1343805174849315,Sequência AE_1,A1
464,3,2,40,Carregado,São João da Talha,Carregado - São João da Talha,75.0,0.0,Sequência AE_1,A1
465,3,2,40,Carregado,Sacavém,São João da Talha - Sacavém,3.85,0.0,Sequência AE_1,A1
466,4,0,0,Feira,Santo Ovídio,,0.0,0.0,Sequência AE_1,A1
467,4,0,0,Feira,Jaca,Santo Ovídio - Jaca,1.839,0.37564897960000004,Sequência AE_1,A1
