,No.Voltas,Turno,Carro,C.O.,Tempo_Resolucao_Incid,Tempo_Desloc_Incid,Tempo_Nos,Tempo_Patrulha,Temp_CO_Rota:,Tempo_Total,Tempo_Abertura,Nós,Extensoes_consideradas,Sentido,Auto Estradas
117,4,1,20,Leiria,0.4577966677269406,0.02538812773333333,2.75,4.1000000000000005,0.0,7.333184795460275,6.75,"[10.0, 20, 20, 20, 20, 20, 20, 20, 15.0]","[1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_1,A1 + A14
118,4,1,21,Leiria,0.28826495367397253,0.0,0.4166666666666667,4.9303,0.0,5.6352316203406385,6.75,"[15.0, 10.0]",[49.303],Sequência AE_1,A14 + A1
119,4,1,22,Leiria,1.5632479438200912,0.4290410959666667,1.1666666666666667,3.5462000000000002,0.0,6.705155706453426,6.75,"[10.0, 30, 20, 10.0]","[7.681, 13.045, 14.736]",Sequência AE_1,A1
120,4,1,23,Leiria,1.3338126788237445,0.3106849314,0.8333333333333334,3.93,0.0,6.4078309435570775,6.75,"[10.0, 30, 10.0]","[24.065, 15.235]",Sequência AE_1,A1
121,4,1,24,Cartaxo,1.1411686608917806,0.06616438290000001,0.6666666666666666,4.734,0.0,6.607999710458447,6.75,"[10.0, 20, 10.0]","[20.325, 27.015]",Sequência AE_1,A1
122,4,1,25,Cartaxo,1.6641559274716895,0.3306392692833333,1.0,2.0551000000000004,0.0,5.049895196755022,6.75,"[10.0, 20, 20, 10.0]","[1.185, 8.08, 11.286]",Sequência AE_1,A1
123,4,1,26,Carregado,0.4289310935872146,0.057168949649999995,2.5,2.7384,0.0,5.724500043237214,6.75,"[10.0, 30, 100, 10.0]","[15.516, 0.868, 11.0]",Sequência AE_1,A1 + A10
124,4,1,27,Carregado,0.3305924697634703,0.12100456583333334,1.1666666666666667,3.93,0.3333333333333333,5.881597035596803,6.75,"[10.0, 40, 20.0]","[6.9, 32.4]",Sequência AE_1,A10
125,4,1,28,Carregado,0.32064800473424654,0.0,0.5,5.1525,1.3666666666666667,7.339814671400913,6.75,"[20.0, 10.0]",[51.525],Sequência AE_1,A10 + A1
126,4,1,29,Carregado,0.934062643147032,0.08780821925000001,1.0,0.7375,2.6666666666666665,5.426037529063698,6.75,"[10.0, 40, 10.0]","[3.975, 3.4]",Sequência AE_1,A1
127,4,1,30,Carregado,0.9668176136041098,0.05159817358333333,0.6666666666666666,1.37,2.8666666666666667,5.921749120520777,6.75,"[10.0, 20, 10.0]","[7.46, 6.24]",Sequência AE_1,A1
128,4,1,31,Carregado,0.6458934550082192,0.0,0.8333333333333334,0.68,3.2333333333333334,5.392560121674886,6.75,"[10.0, 20, 20]","[2.95, 3.85]",Sequência AE_1,A1
129,4,2,32,Feira,0.6330969826378996,0.026986301299999994,1.8333333333333333,2.1674,0.0,4.660816617271233,6.75,"[20, 20, 20, 20, 20, 10.0]","[1.839, 2.745, 3.37, 3.92, 9.8]",Sequência AE_1,A1
130,4,2,33,Feira,0.4692850521178082,0.12018264839999997,1.0,4.204,0.0,5.793467700517808,6.75,"[10.0, 20, 20, 10.0]","[16.832, 10.428, 14.78]",Sequência AE_1,A1
131,4,2,34,Mealhada,0.18068321917808217,0.024246575099999997,0.6666666666666666,3.5340000000000003,0.0,4.405596460944749,6.75,"[10.0, 20, 10.0]","[23.633, 11.707]",Sequência AE_1,A1
132,4,2,35,Leiria,0.08086350437853881,0.0031050228,2.75,4.1000000000000005,0.0,6.933968527178539,6.75,"[10.0, 20, 20, 20, 20, 20, 20, 20, 15.0]","[1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_1,A1 + A14
133,4,2,36,Leiria,0.09912037421643835,0.0145205478,0.8333333333333334,5.698399999999999,0.0,6.64537425534977,6.75,"[15.0, 20, 15.0]","[49.303, 7.681]",Sequência AE_1,A14 + A1
134,4,2,37,Leiria,0.2860298838,0.08383561640000001,0.75,2.7781,0.0,3.8979655001999998,6.75,"[15.0, 20, 10.0]","[13.045, 14.736]",Sequência AE_1,A1
135,4,2,38,Leiria,0.2910532572575342,0.07616438340000001,0.8333333333333334,3.93,0.0,5.130550973990868,6.75,"[10.0, 30, 10.0]","[24.065, 15.235]",Sequência AE_1,A1
136,4,2,39,Cartaxo,0.3735760988328767,0.20164383606666667,1.0,4.852500000000001,0.0,6.427719934899543,6.75,"[10.0, 20, 20, 10.0]","[20.325, 27.015, 1.185]",Sequência AE_1,A1
137,4,2,40,Cartaxo,0.38325958740000005,0.04260273945,2.1666666666666665,3.575,0.0,6.167528993516667,6.75,"[10.0, 20, 20, 30, 50.0]","[8.08, 11.286, 15.516, 0.868]",Sequência AE_1,A1
138,4,2,41,Carregado,0.061431933205479454,0.0073972602,1.5,1.79,0.03333333333333333,3.392162526738813,6.75,"[50.0, 20, 20.0]","[11.0, 6.9]",Sequência AE_1,A1 + A10
139,4,2,42,Carregado,0.02961002623561644,0.0,0.6666666666666666,3.24,0.5333333333333333,4.469610026235616,6.75,"[20.0, 20.0]",[32.4],Sequência AE_1,A10
140,4,2,43,Carregado,0.0964449076739726,0.0,0.5,5.1525,1.3666666666666667,7.1156115743406385,6.75,"[20.0, 10.0]",[51.525],Sequência AE_1,A10 + A1
141,4,2,44,Carregado,0.3634473748237443,0.033424657399999995,1.3333333333333333,1.4835,2.6666666666666665,5.880372032223744,6.75,"[10.0, 40, 20, 10.0]","[3.975, 3.4, 7.46]",Sequência AE_1,A1
142,4,2,45,Carregado,0.22439095225159814,0.00986301365,1.1666666666666667,1.304,3.066666666666667,5.771587299234932,6.75,"[10.0, 20, 20, 20]","[6.24, 2.95, 3.85]",Sequência AE_1,A1
143,1,0,0,Vila Franca de Xira I,2.7400849920474886,0.15958904138333332,2.5,0.696875,0.0,6.096549033430822,6.75,"[20, 20, 20, 20, 20, 40, 10.0]","[3.85, 2.95, 6.24, 7.46, 3.4, 3.975]",Sequência AE_2,A1
144,1,0,1,A9/A10,0.7578681577301369,0.16931506835000001,3.75,1.672325,0.0,6.349508226080136,6.75,"[10.0, 100, 20, 40, 40, 15.0]","[1.225, 11.0, 6.9, 32.4, 15.368]",Sequência AE_2,A1 + A10
145,1,0,2,Coimbra Norte (A1/A14),2.6679330092264837,0.11954337884999999,1.75,1.57705,0.0,6.114526388076484,6.75,"[15.0, 20, 20, 20, 20, 10.0]","[15.516, 11.286, 8.08, 1.185, 27.015]",Sequência AE_2,A1
146,1,0,3,Coimbra Norte (A1/A14),2.3838231043251144,0.7536529681333334,1.5,1.859025,0.0,6.496501072458447,6.75,"[10.0, 20, 30, 20, 10.0]","[20.325, 15.235, 24.065, 14.736]",Sequência AE_2,A1
147,1,0,4,Coimbra Norte (A1/A14),1.3482890014995437,0.03881278513333333,3.9166666666666665,1.7507249999999999,0.0,7.054493453299544,6.75,"[10.0, 30, 20, 20, 20, 20, 20, 20, 20, 20, 20, 15.0]","[13.045, 7.681, 8.303, 1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_2,A1 + A14
148,1,0,5,Vila Verde,1.7268646712027396,0.49698630180000003,1.0833333333333333,2.223,0.03333333333333333,5.5635176396694055,6.75,"[15.0, 20, 20, 10.0]","[50.507, 23.633, 14.78]",Sequência AE_2,A14 + A1
149,1,0,6,Vila Verde,2.2553820312698627,0.3854794519166667,1.3333333333333333,1.0245000000000002,1.3666666666666667,6.36536148318653,6.75,"[10.0, 20, 20, 20, 10.0]","[10.428, 16.832, 9.8, 3.92]",Sequência AE_2,A1
150,1,0,7,Vila Verde,0.8506706236027397,0.04616438356666667,1.1666666666666667,0.19885000000000003,3.066666666666667,5.329018340502739,6.75,"[10.0, 20, 20, 20]","[3.37, 2.745, 1.839]",Sequência AE_2,A1
151,1,1,8,Vila Franca de Xira I,2.812810637221461,0.16420091338333337,2.5,0.696875,0.0,6.173886550604794,6.75,"[20, 20, 20, 20, 20, 40, 10.0]","[3.85, 2.95, 6.24, 7.46, 3.4, 3.975]",Sequência AE_2,A1
152,1,1,9,A9/A10,0.7595235633506849,0.15771689453333332,3.75,1.672325,0.0,6.339565457884018,6.75,"[10.0, 100, 20, 40, 40, 15.0]","[1.225, 11.0, 6.9, 32.4, 15.368]",Sequência AE_2,A1 + A10
153,1,1,10,Coimbra Norte (A1/A14),2.80532458836347,0.11118721478333334,1.75,1.57705,0.0,6.243561803146804,6.75,"[15.0, 20, 20, 20, 20, 10.0]","[15.516, 11.286, 8.08, 1.185, 27.015]",Sequência AE_2,A1
154,1,1,11,Coimbra Norte (A1/A14),2.5757786857397265,0.8034703196666667,1.5,1.859025,0.0,6.738274005406393,6.75,"[10.0, 20, 30, 20, 10.0]","[20.325, 15.235, 24.065, 14.736]",Sequência AE_2,A1
155,1,1,12,Coimbra Norte (A1/A14),1.3308504076200913,0.038630136733333334,3.9166666666666665,1.7507249999999999,0.0,7.036872211020092,6.75,"[10.0, 30, 20, 20, 20, 20, 20, 20, 20, 20, 20, 15.0]","[13.045, 7.681, 8.303, 1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_2,A1 + A14
156,1,1,13,Vila Verde,2.2833788793972607,0.4682191782999999,1.4166666666666667,2.4837,0.03333333333333333,6.685298057697261,6.75,"[15.0, 20, 20, 20, 10.0]","[50.507, 23.633, 14.78, 10.428]",Sequência AE_2,A14 + A1
157,1,1,14,Vila Verde,1.7035659707264839,0.27031963461666664,1.0,0.7637999999999999,2.6666666666666665,6.404352272009817,6.75,"[10.0, 20, 20, 10.0]","[16.832, 9.8, 3.92]",Sequência AE_2,A1
158,1,1,15,Vila Verde,0.8808225703132421,0.04890410953333334,1.1666666666666667,0.19885000000000003,3.066666666666667,5.361910013179909,6.75,"[10.0, 20, 20, 20]","[3.37, 2.745, 1.839]",Sequência AE_2,A1
159,1,2,16,Vila Franca de Xira I,0.7372251387502283,0.03904109569999999,4.5,1.0025,0.0,6.278766234450228,6.75,"[20, 20, 20, 20, 20, 40, 20, 100, 10.0]","[3.85, 2.95, 6.24, 7.46, 3.4, 3.975, 1.225, 11.0]",Sequência AE_2,A1 + A10
160,1,2,17,A9/A10,0.5372720384739726,0.04260273945,3.1666666666666665,2.2683750000000003,0.0,6.014916444590639,6.75,"[10.0, 40, 40, 30, 20, 20, 20, 10.0]","[6.9, 32.4, 15.368, 15.516, 11.286, 8.08, 1.185]",Sequência AE_2,A10 + A1
161,1,2,18,Coimbra Norte (A1/A14),0.8835154788602738,0.20890410936666667,2.25,2.8605250000000004,0.0,6.2029445882269405,6.75,"[10.0, 20, 20, 30, 20, 20, 15.0]","[27.015, 20.325, 15.235, 24.065, 14.736, 13.045]",Sequência AE_2,A1
162,1,2,19,Coimbra Norte (A1/A14),0.1892856944634703,0.010684931399999998,3.5,1.4246000000000003,0.0,5.124570625863471,6.75,"[15.0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 15.0]","[7.681, 8.303, 1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_2,A1 + A14
163,1,2,20,Vila Verde,0.9574125283205479,0.12018264839999997,2.0833333333333335,3.1495,0.03333333333333333,6.343761843387215,6.75,"[15.0, 20, 20, 20, 20, 20, 10.0]","[50.507, 23.633, 14.78, 10.428, 16.832, 9.8]",Sequência AE_2,A14 + A1
164,1,2,21,Vila Verde,0.28442327355844743,0.016301369700000002,1.5,0.29685,2.8666666666666667,4.964241309925114,6.75,"[10.0, 20, 20, 20, 20]","[3.92, 3.37, 2.745, 1.839]",Sequência AE_2,A1
165,2,0,0,Vila Franca de Xira I,2.408164205896804,0.15958904138333332,2.0,1.195,0.0,5.762753247280137,6.75,"[20, 20, 20, 20, 20, 20.0]","[3.85, 2.95, 6.24, 7.46, 3.4]",Sequência AE_2,A1
166,2,0,1,Vila Franca de Xira I,0.84000008189863,0.059452054766666665,3.0,1.155,0.0,5.054452136665296,6.75,"[20.0, 20, 100, 20, 20.0]","[3.975, 1.225, 11.0, 6.9]",Sequência AE_2,A1 + A10
167,2,0,2,A9/A10,1.049665291810959,0.37863013700000003,1.6666666666666667,3.1642,0.0,6.259162095477625,6.75,"[20.0, 40, 30, 10.0]","[32.4, 15.368, 15.516]",Sequência AE_2,A10 + A1
168,2,0,3,Coimbra Norte (A1/A14),1.8680565793977166,0.11954337884999999,1.3333333333333333,2.3783000000000003,0.0,5.69923329158105,6.75,"[10.0, 20, 20, 20, 10.0]","[11.286, 8.08, 1.185, 27.015]",Sequência AE_2,A1
169,2,0,4,Coimbra Norte (A1/A14),1.3310792688278539,0.2334246576,0.75,1.7780000000000002,0.0,4.092503926427854,6.75,"[10.0, 20, 15.0]","[20.325, 15.235]",Sequência AE_2,A1
170,2,0,5,Coimbra Norte (A1/A14),1.6363779406150685,0.4027397259666667,1.5833333333333333,2.9763499999999996,0.0,6.598800999915069,6.75,"[15.0, 20, 20, 30, 10.0]","[24.065, 14.736, 13.045, 7.681]",Sequência AE_2,A1
171,2,0,6,Coimbra Norte (A1/A14),0.7646548963817351,0.019543378999999996,3.0833333333333335,2.4651500000000004,0.0,6.332681608715068,6.75,"[10.0, 20, 20, 20, 20, 20, 20, 20, 20, 15.0]","[8.303, 1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_2,A1 + A14
172,2,0,7,Vila Verde,1.2415449163999999,0.5021917808999999,0.75,3.707,0.03333333333333333,6.234070030633332,6.75,"[15.0, 20, 10.0]","[50.507, 23.633]",Sequência AE_2,A14 + A1
173,2,0,8,Vila Verde,1.8544262247917809,0.47452054826666673,1.0,2.102,0.5333333333333333,5.964280106391781,6.75,"[10.0, 20, 20, 10.0]","[14.78, 10.428, 16.832]",Sequência AE_2,A1
174,2,0,9,Vila Verde,1.2032038833657532,0.09205479450000002,1.0,0.8545,2.7666666666666666,5.91642534453242,6.75,"[10.0, 20, 20, 10.0]","[9.8, 3.92, 3.37]",Sequência AE_2,A1
175,2,0,10,Vila Verde,0.5337423015178082,0.010958904066666664,0.8333333333333334,0.2292,3.2333333333333334,4.840567872251142,6.75,"[10.0, 20, 20]","[2.745, 1.839]",Sequência AE_2,A1
176,2,1,11,Vila Franca de Xira I,2.4921626324872146,0.16420091338333337,2.0,1.195,0.0,5.851363545870547,6.75,"[20, 20, 20, 20, 20, 20.0]","[3.85, 2.95, 6.24, 7.46, 3.4]",Sequência AE_2,A1
177,2,1,12,Vila Franca de Xira I,0.8537842885205478,0.06575342456666666,3.0,1.155,0.0,5.0745377130872145,6.75,"[20.0, 20, 100, 20, 20.0]","[3.975, 1.225, 11.0, 6.9]",Sequência AE_2,A1 + A10
178,2,1,13,A9/A10,1.0523337559949772,0.3753424654,1.6666666666666667,3.1642,0.0,6.258542888061643,6.75,"[20.0, 40, 30, 10.0]","[32.4, 15.368, 15.516]",Sequência AE_2,A10 + A1
179,2,1,14,Coimbra Norte (A1/A14),1.9793781119328766,0.11118721478333334,1.3333333333333333,2.3783000000000003,0.0,5.802198660049544,6.75,"[10.0, 20, 20, 20, 10.0]","[11.286, 8.08, 1.185, 27.015]",Sequência AE_2,A1
180,2,1,15,Coimbra Norte (A1/A14),1.3338126788237445,0.21972602740000002,0.75,1.7780000000000002,0.0,4.0815387062237445,6.75,"[10.0, 20, 15.0]","[20.325, 15.235]",Sequência AE_2,A1
181,2,1,16,Coimbra Norte (A1/A14),1.5632479438200912,0.4290410959666667,1.1666666666666667,2.5923000000000003,0.0,5.751255706453425,6.75,"[15.0, 20, 20, 15.0]","[24.065, 14.736, 13.045]",Sequência AE_2,A1
182,2,1,17,Coimbra Norte (A1/A14),1.0095684707159813,0.038630136733333334,3.5,2.8492000000000006,0.0,7.397398607449315,6.75,"[15.0, 20, 20, 20, 20, 20, 20, 20, 20, 20, 15.0]","[7.681, 8.303, 1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_2,A1 + A14
183,2,1,18,Vila Verde,1.1945363801534248,0.48410958900000006,0.75,3.707,0.03333333333333333,6.168979302486758,6.75,"[15.0, 20, 10.0]","[50.507, 23.633]",Sequência AE_2,A14 + A1
184,2,1,19,Vila Verde,1.9451438692785388,0.5216894976500001,1.0,2.102,0.5333333333333333,6.102166700261872,6.75,"[10.0, 20, 20, 10.0]","[14.78, 10.428, 16.832]",Sequência AE_2,A1
185,2,1,20,Vila Verde,1.2091472947036528,0.09643835619999999,1.0,0.8545,2.7666666666666666,5.92675231757032,6.75,"[10.0, 20, 20, 10.0]","[9.8, 3.92, 3.37]",Sequência AE_2,A1
186,2,1,21,Vila Verde,0.51893987630137,0.009041095833333334,0.8333333333333334,0.2292,3.2333333333333334,4.82384763880137,6.75,"[10.0, 20, 20]","[2.745, 1.839]",Sequência AE_2,A1
187,2,2,22,Vila Franca de Xira I,0.7093290276872146,0.03904109569999999,3.5,1.4549999999999998,0.0,5.703370123387215,6.75,"[20, 20, 20, 20, 20, 40, 20, 50.0]","[3.85, 2.95, 6.24, 7.46, 3.4, 3.975, 1.225]",Sequência AE_2,A1
188,2,2,23,A9/A10,0.11810510678630136,0.031963469999999994,2.75,3.2833999999999994,0.0,6.183468576786301,6.75,"[50.0, 20, 40, 40, 15.0]","[11.0, 6.9, 32.4, 15.368]",Sequência AE_2,A1 + A10
189,2,2,24,Coimbra Norte (A1/A14),0.6914547306684931,0.026986301216666665,1.75,3.1541,0.0,5.622541031885159,6.75,"[15.0, 20, 20, 20, 20, 10.0]","[15.516, 11.286, 8.08, 1.185, 27.015]",Sequência AE_2,A1
190,2,2,25,Coimbra Norte (A1/A14),0.5770831410575342,0.20890410936666667,1.5,3.71805,0.0,6.004037250424201,6.75,"[10.0, 20, 30, 20, 10.0]","[20.325, 15.235, 24.065, 14.736]",Sequência AE_2,A1
191,2,2,26,Coimbra Norte (A1/A14),0.2513263443484018,0.010684931399999998,3.9166666666666665,3.5014499999999997,0.0,7.680127942415068,6.75,"[10.0, 30, 20, 20, 20, 20, 20, 20, 20, 20, 20, 15.0]","[13.045, 7.681, 8.303, 1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_2,A1 + A14
192,2,2,27,Vila Verde,0.411683303389041,0.1312328764,1.0833333333333333,4.446,0.03333333333333333,6.105582846455707,6.75,"[15.0, 20, 20, 10.0]","[50.507, 23.633, 14.78]",Sequência AE_2,A14 + A1
193,2,2,28,Vila Verde,0.8000394847913241,0.07831050203333335,2.0,2.35475,1.3666666666666667,6.599766653491324,6.75,"[10.0, 20, 20, 20, 20, 20, 10.0]","[10.428, 16.832, 9.8, 3.92, 3.37, 2.745]",Sequência AE_2,A1
194,2,2,29,Vila Verde,0.030113013698630137,0.0,0.5,0.09195,3.3333333333333335,3.9553963470319635,6.75,"[10.0, 20]",[1.839],Sequência AE_2,A1
195,3,0,0,Vila Franca de Xira I,2.408164205896804,0.15958904138333332,2.0,1.7925,0.0,6.360253247280138,6.75,"[20, 20, 20, 20, 20, 20.0]","[3.85, 2.95, 6.24, 7.46, 3.4]",Sequência AE_2,A1
196,3,0,1,Vila Franca de Xira I,0.84000008189863,0.059452054766666665,3.0,1.7325000000000004,0.0,5.631952136665297,6.75,"[20.0, 20, 100, 20, 20.0]","[3.975, 1.225, 11.0, 6.9]",Sequência AE_2,A1 + A10
197,3,0,2,A9/A10,0.2497888619821918,0.0295890408,1.25,3.5825999999999993,0.0,5.111977902782191,6.75,"[20.0, 40, 15.0]","[32.4, 15.368]",Sequência AE_2,A10 + A1
198,3,0,3,Coimbra Norte (A1/A14),1.6893036849990866,0.31296803661666667,1.4166666666666667,2.7050250000000005,0.0,6.12396338828242,6.75,"[15.0, 20, 20, 20, 10.0]","[15.516, 11.286, 8.08, 1.185]",Sequência AE_2,A1
199,3,0,4,Coimbra Norte (A1/A14),1.7396837732538812,0.40913242026666663,0.6666666666666666,3.5504999999999995,0.0,6.365982860187215,6.75,"[10.0, 20, 10.0]","[27.015, 20.325]",Sequência AE_2,A1
200,3,0,5,Coimbra Norte (A1/A14),1.222529836371233,0.44680365293333335,0.8333333333333334,2.9475,0.0,5.450166822637899,6.75,"[10.0, 30, 10.0]","[15.235, 24.065]",Sequência AE_2,A1
201,3,0,6,Coimbra Norte (A1/A14),1.3072153897986303,0.18721461193333333,1.5,3.2823749999999996,0.0,6.276805001731963,6.75,"[10.0, 20, 30, 20, 10.0]","[14.736, 13.045, 7.681, 8.303]",Sequência AE_2,A1
202,3,0,7,Coimbra Norte (A1/A14),0.4413124306283105,0.019543378999999996,2.75,3.075,0.0,6.285855809628311,6.75,"[10.0, 20, 20, 20, 20, 20, 20, 20, 15.0]","[1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_2,A1 + A14
203,3,0,8,Vila Verde,0.4296318493150685,0.0,0.4166666666666667,3.7880249999999993,0.03333333333333333,4.667656849315068,6.75,"[15.0, 10.0]",[50.507],Sequência AE_2,A14 + A1
204,3,0,9,Vila Verde,1.2972328218876712,0.20602739760000002,0.6666666666666666,2.880975,0.3333333333333333,5.384235219487672,6.75,"[10.0, 20, 10.0]","[23.633, 14.78]",Sequência AE_2,A1
205,3,0,10,Vila Verde,1.3691064699890412,0.3371689498666667,0.6666666666666666,2.0445,1.3666666666666667,5.784108753189042,6.75,"[10.0, 20, 10.0]","[10.428, 16.832]",Sequência AE_2,A1
206,3,0,11,Vila Verde,1.2032038833657532,0.09205479450000002,1.0,1.28175,2.7666666666666666,6.34367534453242,6.75,"[10.0, 20, 20, 10.0]","[9.8, 3.92, 3.37]",Sequência AE_2,A1
207,3,0,12,Vila Verde,0.5337423015178082,0.010958904066666664,0.8333333333333334,0.34379999999999994,3.2333333333333334,4.955167872251142,6.75,"[10.0, 20, 20]","[2.745, 1.839]",Sequência AE_2,A1
208,3,1,13,Vila Franca de Xira I,2.4921626324872146,0.16420091338333337,2.0,1.7925,0.0,6.448863545870548,6.75,"[20, 20, 20, 20, 20, 20.0]","[3.85, 2.95, 6.24, 7.46, 3.4]",Sequência AE_2,A1
209,3,1,14,Vila Franca de Xira I,0.8537842885205478,0.06575342456666666,3.0,1.7325000000000004,0.0,5.652037713087215,6.75,"[20.0, 20, 100, 20, 20.0]","[3.975, 1.225, 11.0, 6.9]",Sequência AE_2,A1 + A10
210,3,1,15,A9/A10,0.22638727956438356,0.025205479199999995,1.25,3.5825999999999993,0.0,5.084192758764384,6.75,"[20.0, 40, 15.0]","[32.4, 15.368]",Sequência AE_2,A10 + A1
211,3,1,16,Coimbra Norte (A1/A14),1.7714414912155254,0.3306392692833333,1.4166666666666667,2.7050250000000005,0.0,6.223772427165526,6.75,"[15.0, 20, 20, 20, 10.0]","[15.516, 11.286, 8.08, 1.185]",Sequência AE_2,A1
212,3,1,17,Coimbra Norte (A1/A14),1.8422219941908675,0.41424657519999997,0.6666666666666666,3.5504999999999995,0.0,6.473635236057533,6.75,"[10.0, 20, 10.0]","[27.015, 20.325]",Sequência AE_2,A1
213,3,1,18,Coimbra Norte (A1/A14),1.3022654681735162,0.4927853882666666,0.8333333333333334,2.9475,0.0,5.575884189773516,6.75,"[10.0, 30, 10.0]","[15.235, 24.065]",Sequência AE_2,A1
214,3,1,19,Coimbra Norte (A1/A14),1.338228060416438,0.22063926939999998,1.5,3.2823749999999996,0.0,6.3412423298164375,6.75,"[10.0, 20, 30, 20, 10.0]","[14.736, 13.045, 7.681, 8.303]",Sequência AE_2,A1
215,3,1,20,Coimbra Norte (A1/A14),0.4577966677269406,0.02538812773333333,2.75,3.075,0.0,6.308184795460274,6.75,"[10.0, 20, 20, 20, 20, 20, 20, 20, 15.0]","[1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_2,A1 + A14
216,3,1,21,Vila Verde,0.41527397260273974,0.0,0.4166666666666667,3.7880249999999993,0.03333333333333333,4.653298972602739,6.75,"[15.0, 10.0]",[50.507],Sequência AE_2,A14 + A1
217,3,1,22,Vila Verde,1.2437670938630137,0.2010958906,0.6666666666666666,2.880975,0.3333333333333333,5.325837984463013,6.75,"[10.0, 20, 10.0]","[23.633, 14.78]",Sequência AE_2,A1
218,3,1,23,Vila Verde,1.48063918296621,0.38762557058333336,0.6666666666666666,2.0445,1.3666666666666667,5.946098086882878,6.75,"[10.0, 20, 10.0]","[10.428, 16.832]",Sequência AE_2,A1
219,3,1,24,Vila Verde,1.2091472947036528,0.09643835619999999,1.0,1.28175,2.7666666666666666,6.35400231757032,6.75,"[10.0, 20, 20, 10.0]","[9.8, 3.92, 3.37]",Sequência AE_2,A1
220,3,1,25,Vila Verde,0.51893987630137,0.009041095833333334,0.8333333333333334,0.34379999999999994,3.2333333333333334,4.938447638801369,6.75,"[10.0, 20, 20]","[2.745, 1.839]",Sequência AE_2,A1
221,3,2,26,Vila Franca de Xira I,0.7093290276872146,0.03904109569999999,3.5,2.1824999999999997,0.0,6.430870123387214,6.75,"[20, 20, 20, 20, 20, 40, 20, 50.0]","[3.85, 2.95, 6.24, 7.46, 3.4, 3.975, 1.225]",Sequência AE_2,A1
222,3,2,27,A9/A10,0.09104195944109589,0.031963469999999994,2.1666666666666665,3.7724999999999995,0.0,6.062172096107762,6.75,"[50.0, 20, 40, 20.0]","[11.0, 6.9, 32.4]",Sequência AE_2,A1 + A10
223,3,2,28,Coimbra Norte (A1/A14),0.4741261900958904,0.08945205446666667,2.0,3.8576250000000005,0.0,6.421203244562558,6.75,"[20.0, 30, 20, 20, 20, 10.0]","[15.368, 15.516, 11.286, 8.08, 1.185]",Sequência AE_2,A10 + A1
224,3,2,29,Coimbra Norte (A1/A14),0.5354449451753424,0.20547945206666665,1.0833333333333333,4.693124999999999,0.0,6.517382730575341,6.75,"[10.0, 20, 20, 15.0]","[27.015, 20.325, 15.235]",Sequência AE_2,A1
225,3,2,30,Coimbra Norte (A1/A14),0.38515025801643826,0.10803652940000001,1.5833333333333333,4.464525,0.0,6.541045120749772,6.75,"[15.0, 20, 20, 30, 10.0]","[24.065, 14.736, 13.045, 7.681]",Sequência AE_2,A1
226,3,2,31,Coimbra Norte (A1/A14),0.15220597013196346,0.0031050228,3.0833333333333335,3.6977249999999997,0.0,6.936369326265297,6.75,"[10.0, 20, 20, 20, 20, 20, 20, 20, 20, 15.0]","[8.303, 1.1, 5.5, 9.6, 8.0, 4.8, 7.2, 1.6, 3.2]",Sequência AE_2,A1 + A14
227,3,2,32,Vila Verde,0.27912418300273967,0.11671232879999997,0.75,5.5605,0.03333333333333333,6.739669845136073,6.75,"[15.0, 20, 10.0]","[50.507, 23.633]",Sequência AE_2,A14 + A1
228,3,2,33,Vila Verde,0.6782883453178082,0.14863013663333335,1.3333333333333333,3.8880000000000003,0.5333333333333333,6.581585148617808,6.75,"[10.0, 20, 20, 20, 10.0]","[14.78, 10.428, 16.832, 9.8]",Sequência AE_2,A1
229,3,2,34,Vila Verde,0.28442327355844743,0.016301369700000002,1.5,0.8905500000000001,2.8666666666666667,5.557941309925114,6.75,"[10.0, 20, 20, 20, 20]","[3.92, 3.37, 2.745, 1.839]",Sequência AE_2,A1
230,4,0,0,Vila Franca de Xira I,2.0976218669105022,0.1551141552166667,1.5,2.05,0.0,5.802736022127169,6.75,"[20, 20, 20, 20, 10.0]","[3.85, 2.95, 6.24, 7.46]",Sequência AE_2,A1
231,4,0,1,Vila Franca de Xira I,0.9716847027917807,0.03680365293333333,3.0,1.96,0.0,5.968488355725114,6.75,"[10.0, 40, 20, 100, 10.0]","[3.4, 3.975, 1.225, 11.0]",Sequência AE_2,A1 + A10
232,4,0,2,A9/A10,0.34294661348219174,0.13698630125,1.1666666666666667,3.93,0.0,5.576599581398858,6.75,"[10.0, 40, 20.0]","[6.9, 32.4]",Sequência AE_2,A10
