,Simulação,Nó,Hora Inicio
737,2,Nó Viaduto Duarte Pacheco,516
738,2,Nó Viaduto Duarte Pacheco,518
739,2,Nó Viaduto Duarte Pacheco,518
740,2,Nó Cruz das Oliveiras,520
741,2,Nó Cruz das Oliveiras,520
742,2,Nó de Monsanto,522
743,2,Nó de Monsanto,522
744,2,Nó de Miraflores (A5/IC17),524
745,2,Nó de Miraflores (A5/IC17),524
746,2,Nó de Linda-a-Velha,526
747,2,Nó de Linda-a-Velha,526
748,2,Nó Estádio Nacional,528
749,2,Nó Estádio Nacional,528
750,2,Nó de Oeiras,532
751,2,Nó de Oeiras,532
752,2,Nó de Carcavelos,536
753,2,Nó de Carcavelos,536
754,2,Nó de Carcavelos,618
755,2,Nó de Carcavelos,648
756,2,Nó de Carcavelos,588
757,2,Nó de Carcavelos,648
758,2,Nó de Carcavelos,648
759,2,Nó de Carcavelos,678
760,2,Nó de Carcavelos,658
761,2,Nó de Carcavelos,678
762,2,Nó de Carcavelos,678
763,2,Nó de Carcavelos,708
764,2,Nó de Carcavelos,708
765,2,Nó de Carcavelos,708
766,2,Nó de Carcavelos,710
767,2,Nó de Carcavelos,740
768,2,Nó de Carcavelos,740
769,2,Nó de Carcavelos,740
770,2,Nó de Carcavelos,0
771,2,Nó de Carcavelos,0
772,2,Nó de Carcavelos,156
773,2,Nó de Carcavelos,169
774,2,Nó de Carcavelos,169
775,2,Nó de Carcavelos,169
776,2,Nó de Oeiras,291
777,2,Nó de Oeiras,300
778,2,Nó de Oeiras,300
779,2,Nó de Oeiras,300
780,2,Nó Estádio Nacional,348
781,2,Nó Estádio Nacional,376
782,2,Nó Estádio Nacional,376
783,2,Nó Estádio Nacional,376
784,2,Nó de Linda-a-Velha,378
785,2,Nó de Linda-a-Velha,391
786,2,Nó de Linda-a-Velha,391
787,2,Nó de Linda-a-Velha,391
788,2,Nó de Miraflores (A5/IC17),393
789,2,Nó de Miraflores (A5/IC17),403
790,2,Nó de Miraflores (A5/IC17),403
791,2,Nó de Miraflores (A5/IC17),403
792,2,Nó de Monsanto,405
793,2,Nó de Monsanto,419
794,2,Nó de Monsanto,419
795,2,Nó de Monsanto,419
796,2,Nó Cruz das Oliveiras,421
797,2,Nó Cruz das Oliveiras,426
798,2,Nó Cruz das Oliveiras,426
799,2,Nó Cruz das Oliveiras,426
800,2,Nó Viaduto Duarte Pacheco,428
801,2,Nó Viaduto Duarte Pacheco,428
802,2,Nó Viaduto Duarte Pacheco,430
803,2,Nó Viaduto Duarte Pacheco,445
804,2,Nó Viaduto Duarte Pacheco,445
805,2,Nó Viaduto Duarte Pacheco,445
806,2,Nó Cruz das Oliveiras,447
807,2,Nó Cruz das Oliveiras,452
808,2,Nó Cruz das Oliveiras,452
809,2,Nó Cruz das Oliveiras,452
810,2,Nó de Monsanto,454
811,2,Nó de Monsanto,468
812,2,Nó de Monsanto,468
813,2,Nó de Monsanto,468
814,2,Nó de Miraflores (A5/IC17),470
815,2,Nó de Miraflores (A5/IC17),480
816,2,Nó de Miraflores (A5/IC17),480
817,2,Nó de Miraflores (A5/IC17),480
818,2,Nó de Linda-a-Velha,482
819,2,Nó de Linda-a-Velha,495
820,2,Nó de Linda-a-Velha,495
821,2,Nó de Linda-a-Velha,495
822,2,Nó Estádio Nacional,497
823,2,Nó Estádio Nacional,525
824,2,Nó Estádio Nacional,525
825,2,Nó Estádio Nacional,525
826,2,Nó de Oeiras,529
827,2,Nó de Oeiras,538
828,2,Nó de Oeiras,538
829,2,Nó de Oeiras,538
830,2,Nó de Carcavelos,542
831,2,Nó de Carcavelos,542
832,2,Nó de Carcavelos,544
833,2,Nó de Carcavelos,544
834,2,Nó de Oeiras,548
835,2,Nó de Oeiras,548
836,2,Nó Estádio Nacional,552
837,2,Nó Estádio Nacional,552
838,2,Nó de Linda-a-Velha,554
839,2,Nó de Linda-a-Velha,554
840,2,Nó de Miraflores (A5/IC17),556
841,2,Nó de Miraflores (A5/IC17),556
842,2,Nó de Monsanto,558
843,2,Nó de Monsanto,558
844,2,Nó Cruz das Oliveiras,560
845,2,Nó Cruz das Oliveiras,560
846,2,Nó Viaduto Duarte Pacheco,562
847,2,Nó Viaduto Duarte Pacheco,562
848,2,Nó Viaduto Duarte Pacheco,564
849,2,Nó Viaduto Duarte Pacheco,564
850,2,Nó Cruz das Oliveiras,566
851,2,Nó Cruz das Oliveiras,566
852,2,Nó de Monsanto,568
853,2,Nó de Monsanto,568
854,2,Nó de Miraflores (A5/IC17),570
855,2,Nó de Miraflores (A5/IC17),570
856,2,Nó de Linda-a-Velha,572
857,2,Nó de Linda-a-Velha,572
858,2,Nó Estádio Nacional,574
859,2,Nó Estádio Nacional,574
860,2,Nó de Oeiras,578
861,2,Nó de Oeiras,578
862,2,Nó de Carcavelos,582
863,2,Nó de Carcavelos,582
864,2,Nó de Carcavelos,664
865,2,Nó de Carcavelos,694
866,2,Nó de Carcavelos,634
867,2,Nó de Carcavelos,694
868,2,Nó de Carcavelos,694
869,2,Nó de Carcavelos,724
870,2,Nó de Carcavelos,704
871,2,Nó de Carcavelos,724
872,2,Nó de Carcavelos,724
873,2,Nó de Carcavelos,754
874,2,Nó de Carcavelos,754
875,2,Nó de Carcavelos,754
876,2,Nó de Carcavelos,756
877,2,Nó de Carcavelos,786
878,2,Nó de Carcavelos,786
879,2,Nó de Carcavelos,786
880,2,Nó de Carcavelos,0
881,2,Nó de Carcavelos,0
882,2,Nó de Carcavelos,188
883,2,Nó de Carcavelos,201
884,2,Nó de Carcavelos,201
885,2,Nó de Carcavelos,201
886,2,Nó de Oeiras,323
887,2,Nó de Oeiras,332
888,2,Nó de Oeiras,332
889,2,Nó de Oeiras,332
890,2,Nó Estádio Nacional,380
891,2,Nó Estádio Nacional,408
892,2,Nó Estádio Nacional,408
893,2,Nó Estádio Nacional,408
894,2,Nó de Linda-a-Velha,410
895,2,Nó de Linda-a-Velha,423
896,2,Nó de Linda-a-Velha,423
897,2,Nó de Linda-a-Velha,423
898,2,Nó de Miraflores (A5/IC17),425
899,2,Nó de Miraflores (A5/IC17),435
900,2,Nó de Miraflores (A5/IC17),435
901,2,Nó de Miraflores (A5/IC17),435
902,2,Nó de Monsanto,437
903,2,Nó de Monsanto,451
904,2,Nó de Monsanto,451
905,2,Nó de Monsanto,451
906,2,Nó Cruz das Oliveiras,453
907,2,Nó Cruz das Oliveiras,458
908,2,Nó Cruz das Oliveiras,458
909,2,Nó Cruz das Oliveiras,458
910,2,Nó Viaduto Duarte Pacheco,460
911,2,Nó Viaduto Duarte Pacheco,460
912,2,Nó Viaduto Duarte Pacheco,462
913,2,Nó Viaduto Duarte Pacheco,477
914,2,Nó Viaduto Duarte Pacheco,477
915,2,Nó Viaduto Duarte Pacheco,477
916,2,Nó Cruz das Oliveiras,479
917,2,Nó Cruz das Oliveiras,484
918,2,Nó Cruz das Oliveiras,484
919,2,Nó Cruz das Oliveiras,484
920,2,Nó de Monsanto,486
921,2,Nó de Monsanto,500
922,2,Nó de Monsanto,500
923,2,Nó de Monsanto,500
924,2,Nó de Miraflores (A5/IC17),502
925,2,Nó de Miraflores (A5/IC17),512
926,2,Nó de Miraflores (A5/IC17),512
927,2,Nó de Miraflores (A5/IC17),512
928,2,Nó de Linda-a-Velha,514
929,2,Nó de Linda-a-Velha,527
930,2,Nó de Linda-a-Velha,527
931,2,Nó de Linda-a-Velha,527
932,2,Nó Estádio Nacional,529
933,2,Nó Estádio Nacional,557
934,2,Nó Estádio Nacional,557
935,2,Nó Estádio Nacional,557
936,2,Nó de Oeiras,561
937,2,Nó de Oeiras,570
938,2,Nó de Oeiras,570
939,2,Nó de Oeiras,570
940,2,Nó de Carcavelos,574
941,2,Nó de Carcavelos,574
942,2,Nó de Carcavelos,576
943,2,Nó de Carcavelos,576
944,2,Nó de Oeiras,580
945,2,Nó de Oeiras,580
946,2,Nó Estádio Nacional,584
947,2,Nó Estádio Nacional,584
948,2,Nó de Linda-a-Velha,586
949,2,Nó de Linda-a-Velha,586
950,2,Nó de Miraflores (A5/IC17),588
951,2,Nó de Miraflores (A5/IC17),588
952,2,Nó de Monsanto,590
953,2,Nó de Monsanto,590
954,2,Nó Cruz das Oliveiras,592
955,2,Nó Cruz das Oliveiras,592
956,2,Nó Viaduto Duarte Pacheco,594
957,2,Nó Viaduto Duarte Pacheco,594
958,2,Nó Viaduto Duarte Pacheco,596
959,2,Nó Viaduto Duarte Pacheco,596
960,2,Nó Cruz das Oliveiras,598
961,2,Nó Cruz das Oliveiras,598
962,2,Nó de Monsanto,600
963,2,Nó de Monsanto,600
964,2,Nó de Miraflores (A5/IC17),602
965,2,Nó de Miraflores (A5/IC17),602
966,2,Nó de Linda-a-Velha,604
967,2,Nó de Linda-a-Velha,604
968,2,Nó Estádio Nacional,606
969,2,Nó Estádio Nacional,606
970,2,Nó de Oeiras,610
971,2,Nó de Oeiras,610
972,2,Nó de Carcavelos,614
973,2,Nó de Carcavelos,614
974,2,Nó de Carcavelos,696
975,2,Nó de Carcavelos,726
976,2,Nó de Carcavelos,666
977,2,Nó de Carcavelos,726
978,2,Nó de Carcavelos,726
979,2,Nó de Carcavelos,756
980,2,Nó de Carcavelos,736
981,2,Nó de Carcavelos,756
982,2,Nó de Carcavelos,756
983,2,Nó de Carcavelos,786
984,2,Nó de Carcavelos,786
985,2,Nó de Carcavelos,786
986,2,Nó de Carcavelos,788
987,2,Nó de Carcavelos,818
988,2,Nó de Carcavelos,818
989,2,Nó de Carcavelos,818
990,2,Nó de Carcavelos,0
991,2,Nó de Carcavelos,0
992,2,Nó de Carcavelos,236
993,2,Nó de Carcavelos,249
994,2,Nó de Carcavelos,249
995,2,Nó de Carcavelos,249
996,2,Nó de Oeiras,371
997,2,Nó de Oeiras,380
998,2,Nó de Oeiras,380
999,2,Nó de Oeiras,380
1000,2,Nó Estádio Nacional,428
1001,2,Nó Estádio Nacional,456
1002,2,Nó Estádio Nacional,456
1003,2,Nó Estádio Nacional,456
1004,2,Nó de Linda-a-Velha,458
1005,2,Nó de Linda-a-Velha,471
1006,2,Nó de Linda-a-Velha,471
1007,2,Nó de Linda-a-Velha,471
1008,2,Nó de Miraflores (A5/IC17),473
1009,2,Nó de Miraflores (A5/IC17),483
1010,2,Nó de Miraflores (A5/IC17),483
1011,2,Nó de Miraflores (A5/IC17),483
1012,2,Nó de Monsanto,485
1013,2,Nó de Monsanto,499
1014,2,Nó de Monsanto,499
1015,2,Nó de Monsanto,499
1016,2,Nó Cruz das Oliveiras,501
1017,2,Nó Cruz das Oliveiras,506
1018,2,Nó Cruz das Oliveiras,506
1019,2,Nó Cruz das Oliveiras,506
1020,2,Nó Viaduto Duarte Pacheco,508
1021,2,Nó Viaduto Duarte Pacheco,508
1022,2,Nó Viaduto Duarte Pacheco,510
1023,2,Nó Viaduto Duarte Pacheco,525
1024,2,Nó Viaduto Duarte Pacheco,525
1025,2,Nó Viaduto Duarte Pacheco,525
1026,2,Nó Cruz das Oliveiras,527
1027,2,Nó Cruz das Oliveiras,532
1028,2,Nó Cruz das Oliveiras,532
1029,2,Nó Cruz das Oliveiras,532
1030,2,Nó de Monsanto,534
1031,2,Nó de Monsanto,548
1032,2,Nó de Monsanto,548
1033,2,Nó de Monsanto,548
1034,2,Nó de Miraflores (A5/IC17),550
1035,2,Nó de Miraflores (A5/IC17),560
1036,2,Nó de Miraflores (A5/IC17),560
1037,2,Nó de Miraflores (A5/IC17),560
1038,2,Nó de Linda-a-Velha,562
1039,2,Nó de Linda-a-Velha,575
1040,2,Nó de Linda-a-Velha,575
1041,2,Nó de Linda-a-Velha,575
1042,2,Nó Estádio Nacional,577
1043,2,Nó Estádio Nacional,605
1044,2,Nó Estádio Nacional,605
1045,2,Nó Estádio Nacional,605
1046,2,Nó de Oeiras,609
1047,2,Nó de Oeiras,618
1048,2,Nó de Oeiras,618
1049,2,Nó de Oeiras,618
1050,2,Nó de Carcavelos,622
1051,2,Nó de Carcavelos,622
1052,2,Nó de Carcavelos,624
1053,2,Nó de Carcavelos,624
1054,2,Nó de Oeiras,628
1055,2,Nó de Oeiras,628
1056,2,Nó Estádio Nacional,632
1057,2,Nó Estádio Nacional,632
1058,2,Nó de Linda-a-Velha,634
1059,2,Nó de Linda-a-Velha,634
1060,2,Nó de Miraflores (A5/IC17),636
1061,2,Nó de Miraflores (A5/IC17),636
1062,2,Nó de Monsanto,638
1063,2,Nó de Monsanto,638
1064,2,Nó Cruz das Oliveiras,640
1065,2,Nó Cruz das Oliveiras,640
1066,2,Nó Viaduto Duarte Pacheco,642
1067,2,Nó Viaduto Duarte Pacheco,642
1068,2,Nó Viaduto Duarte Pacheco,644
1069,2,Nó Viaduto Duarte Pacheco,644
1070,2,Nó Cruz das Oliveiras,646
1071,2,Nó Cruz das Oliveiras,646
1072,2,Nó de Monsanto,648
1073,2,Nó de Monsanto,648
1074,2,Nó de Miraflores (A5/IC17),650
1075,2,Nó de Miraflores (A5/IC17),650
1076,2,Nó de Linda-a-Velha,652
1077,2,Nó de Linda-a-Velha,652
1078,2,Nó Estádio Nacional,654
1079,2,Nó Estádio Nacional,654
1080,2,Nó de Oeiras,658
1081,2,Nó de Oeiras,658
1082,2,Nó de Carcavelos,662
1083,2,Nó de Carcavelos,662
1084,2,Nó de Carcavelos,744
1085,2,Nó de Carcavelos,774
1086,2,Nó de Carcavelos,714
1087,2,Nó de Carcavelos,774
1088,2,Nó de Carcavelos,774
1089,2,Nó de Carcavelos,804
1090,2,Nó de Carcavelos,784
1091,2,Nó de Carcavelos,804
1092,2,Nó de Carcavelos,804
1093,2,Nó de Carcavelos,834
1094,2,Nó de Carcavelos,834
1095,2,Nó de Carcavelos,834
1096,2,Nó de Carcavelos,836
1097,2,Nó de Carcavelos,866
1098,2,Nó de Carcavelos,866
1099,2,Nó de Carcavelos,866
1100,2,Nó de Carcavelos,0
1101,2,Nó de Carcavelos,0
1102,2,Nó de Carcavelos,268
1103,2,Nó de Carcavelos,281
1104,2,Nó de Carcavelos,281
1105,2,Nó de Carcavelos,281
1106,2,Nó de Oeiras,403
1107,2,Nó de Oeiras,412
1108,2,Nó de Oeiras,412
1109,2,Nó de Oeiras,412
1110,2,Nó Estádio Nacional,460
1111,2,Nó Estádio Nacional,488
1112,2,Nó Estádio Nacional,488
1113,2,Nó Estádio Nacional,488
1114,2,Nó de Linda-a-Velha,490
1115,2,Nó de Linda-a-Velha,503
1116,2,Nó de Linda-a-Velha,503
1117,2,Nó de Linda-a-Velha,503
1118,2,Nó de Miraflores (A5/IC17),505
1119,2,Nó de Miraflores (A5/IC17),515
1120,2,Nó de Miraflores (A5/IC17),515
1121,2,Nó de Miraflores (A5/IC17),515
1122,2,Nó de Monsanto,517
1123,2,Nó de Monsanto,531
1124,2,Nó de Monsanto,531
1125,2,Nó de Monsanto,531
1126,2,Nó Cruz das Oliveiras,533
1127,2,Nó Cruz das Oliveiras,538
1128,2,Nó Cruz das Oliveiras,538
1129,2,Nó Cruz das Oliveiras,538
1130,2,Nó Viaduto Duarte Pacheco,540
1131,2,Nó Viaduto Duarte Pacheco,540
1132,2,Nó Viaduto Duarte Pacheco,542
1133,2,Nó Viaduto Duarte Pacheco,557
1134,2,Nó Viaduto Duarte Pacheco,557
1135,2,Nó Viaduto Duarte Pacheco,557
1136,2,Nó Cruz das Oliveiras,559
1137,2,Nó Cruz das Oliveiras,564
1138,2,Nó Cruz das Oliveiras,564
1139,2,Nó Cruz das Oliveiras,564
1140,2,Nó de Monsanto,566
1141,2,Nó de Monsanto,580
1142,2,Nó de Monsanto,580
1143,2,Nó de Monsanto,580
1144,2,Nó de Miraflores (A5/IC17),582
1145,2,Nó de Miraflores (A5/IC17),592
1146,2,Nó de Miraflores (A5/IC17),592
1147,2,Nó de Miraflores (A5/IC17),592
1148,2,Nó de Linda-a-Velha,594
1149,2,Nó de Linda-a-Velha,607
1150,2,Nó de Linda-a-Velha,607
1151,2,Nó de Linda-a-Velha,607
1152,2,Nó Estádio Nacional,609
1153,2,Nó Estádio Nacional,637
1154,2,Nó Estádio Nacional,637
1155,2,Nó Estádio Nacional,637
1156,2,Nó de Oeiras,641
1157,2,Nó de Oeiras,650
1158,2,Nó de Oeiras,650
1159,2,Nó de Oeiras,650
1160,2,Nó de Carcavelos,654
1161,2,Nó de Carcavelos,654
1162,2,Nó de Carcavelos,656
1163,2,Nó de Carcavelos,656
1164,2,Nó de Oeiras,660
1165,2,Nó de Oeiras,660
1166,2,Nó Estádio Nacional,664
1167,2,Nó Estádio Nacional,664
1168,2,Nó de Linda-a-Velha,666
1169,2,Nó de Linda-a-Velha,666
1170,2,Nó de Miraflores (A5/IC17),668
1171,2,Nó de Miraflores (A5/IC17),668
1172,2,Nó de Monsanto,670
1173,2,Nó de Monsanto,670
1174,2,Nó Cruz das Oliveiras,672
1175,2,Nó Cruz das Oliveiras,672
1176,2,Nó Viaduto Duarte Pacheco,674
1177,2,Nó Viaduto Duarte Pacheco,674
1178,2,Nó Viaduto Duarte Pacheco,676
1179,2,Nó Viaduto Duarte Pacheco,676
1180,2,Nó Cruz das Oliveiras,678
1181,2,Nó Cruz das Oliveiras,678
1182,2,Nó de Monsanto,680
1183,2,Nó de Monsanto,680
1184,2,Nó de Miraflores (A5/IC17),682
1185,2,Nó de Miraflores (A5/IC17),682
1186,2,Nó de Linda-a-Velha,684
1187,2,Nó de Linda-a-Velha,684
1188,2,Nó Estádio Nacional,686
1189,2,Nó Estádio Nacional,686
1190,2,Nó de Oeiras,690
1191,2,Nó de Oeiras,690
1192,2,Nó de Carcavelos,694
1193,2,Nó de Carcavelos,694
1194,2,Nó de Carcavelos,776
1195,2,Nó de Carcavelos,806
1196,2,Nó de Carcavelos,746
1197,2,Nó de Carcavelos,806
1198,2,Nó de Carcavelos,806
1199,2,Nó de Carcavelos,836
1200,2,Nó de Carcavelos,816
1201,2,Nó de Carcavelos,836
1202,2,Nó de Carcavelos,836
1203,2,Nó de Carcavelos,866
1204,2,Nó de Carcavelos,866
1205,2,Nó de Carcavelos,866
1206,2,Nó de Carcavelos,868
1207,2,Nó de Carcavelos,898
1208,2,Nó de Carcavelos,898
1209,2,Nó de Carcavelos,898
1210,2,Nó de Carcavelos,0
1211,2,Nó de Carcavelos,0
1212,2,Nó de Carcavelos,312
1213,2,Nó de Carcavelos,325
1214,2,Nó de Carcavelos,325
1215,2,Nó de Carcavelos,325
1216,2,Nó de Oeiras,447
1217,2,Nó de Oeiras,456
1218,2,Nó de Oeiras,456
1219,2,Nó de Oeiras,456
1220,2,Nó Estádio Nacional,504
1221,2,Nó Estádio Nacional,532
1222,2,Nó Estádio Nacional,532
1223,2,Nó Estádio Nacional,532
1224,2,Nó de Linda-a-Velha,534
1225,2,Nó de Linda-a-Velha,547
1226,2,Nó de Linda-a-Velha,547
1227,2,Nó de Linda-a-Velha,547
1228,2,Nó de Miraflores (A5/IC17),549
1229,2,Nó de Miraflores (A5/IC17),559
1230,2,Nó de Miraflores (A5/IC17),559
1231,2,Nó de Miraflores (A5/IC17),559
1232,2,Nó de Monsanto,561
1233,2,Nó de Monsanto,575
1234,2,Nó de Monsanto,575
1235,2,Nó de Monsanto,575
1236,2,Nó Cruz das Oliveiras,577
1237,2,Nó Cruz das Oliveiras,582
1238,2,Nó Cruz das Oliveiras,582
1239,2,Nó Cruz das Oliveiras,582
1240,2,Nó Viaduto Duarte Pacheco,584
1241,2,Nó Viaduto Duarte Pacheco,584
1242,2,Nó Viaduto Duarte Pacheco,586
1243,2,Nó Viaduto Duarte Pacheco,601
1244,2,Nó Viaduto Duarte Pacheco,601
1245,2,Nó Viaduto Duarte Pacheco,601
1246,2,Nó Cruz das Oliveiras,603
1247,2,Nó Cruz das Oliveiras,608
1248,2,Nó Cruz das Oliveiras,608
1249,2,Nó Cruz das Oliveiras,608
1250,2,Nó de Monsanto,610
1251,2,Nó de Monsanto,624
1252,2,Nó de Monsanto,624
1253,2,Nó de Monsanto,624
1254,2,Nó de Miraflores (A5/IC17),626
1255,2,Nó de Miraflores (A5/IC17),636
1256,2,Nó de Miraflores (A5/IC17),636
1257,2,Nó de Miraflores (A5/IC17),636
1258,2,Nó de Linda-a-Velha,638
1259,2,Nó de Linda-a-Velha,651
1260,2,Nó de Linda-a-Velha,651
1261,2,Nó de Linda-a-Velha,651
1262,2,Nó Estádio Nacional,653
1263,2,Nó Estádio Nacional,681
1264,2,Nó Estádio Nacional,681
1265,2,Nó Estádio Nacional,681
1266,2,Nó de Oeiras,685
1267,2,Nó de Oeiras,694
1268,2,Nó de Oeiras,694
1269,2,Nó de Oeiras,694
1270,2,Nó de Carcavelos,698
1271,2,Nó de Carcavelos,698
1272,2,Nó de Carcavelos,700
1273,2,Nó de Carcavelos,700
1274,2,Nó de Oeiras,704
1275,2,Nó de Oeiras,704
1276,2,Nó Estádio Nacional,708
1277,2,Nó Estádio Nacional,708
1278,2,Nó de Linda-a-Velha,710
1279,2,Nó de Linda-a-Velha,710
1280,2,Nó de Miraflores (A5/IC17),712
1281,2,Nó de Miraflores (A5/IC17),712
1282,2,Nó de Monsanto,714
1283,2,Nó de Monsanto,714
1284,2,Nó Cruz das Oliveiras,716
1285,2,Nó Cruz das Oliveiras,716
1286,2,Nó Viaduto Duarte Pacheco,718
1287,2,Nó Viaduto Duarte Pacheco,718
1288,2,Nó Viaduto Duarte Pacheco,720
1289,2,Nó Viaduto Duarte Pacheco,720
1290,2,Nó Cruz das Oliveiras,722
1291,2,Nó Cruz das Oliveiras,722
1292,2,Nó de Monsanto,724
1293,2,Nó de Monsanto,724
1294,2,Nó de Miraflores (A5/IC17),726
1295,2,Nó de Miraflores (A5/IC17),726
1296,2,Nó de Linda-a-Velha,728
1297,2,Nó de Linda-a-Velha,728
1298,2,Nó Estádio Nacional,730
1299,2,Nó Estádio Nacional,730
1300,2,Nó de Oeiras,734
1301,2,Nó de Oeiras,734
1302,2,Nó de Carcavelos,738
1303,2,Nó de Carcavelos,738
1304,2,Nó de Carcavelos,820
1305,2,Nó de Carcavelos,850
1306,2,Nó de Carcavelos,790
1307,2,Nó de Carcavelos,850
1308,2,Nó de Carcavelos,850
1309,2,Nó de Carcavelos,880
1310,2,Nó de Carcavelos,860
1311,2,Nó de Carcavelos,880
1312,2,Nó de Carcavelos,880
1313,2,Nó de Carcavelos,910
1314,2,Nó de Carcavelos,910
1315,2,Nó de Carcavelos,910
1316,2,Nó de Carcavelos,912
1317,2,Nó de Carcavelos,942
1318,2,Nó de Carcavelos,942
1319,2,Nó de Carcavelos,942
1320,2,Nó de Carcavelos,0
1321,2,Nó de Carcavelos,0
1322,2,Nó de Carcavelos,354
1323,2,Nó de Carcavelos,367
1324,2,Nó de Carcavelos,367
1325,2,Nó de Carcavelos,367
1326,2,Nó de Oeiras,489
1327,2,Nó de Oeiras,498
1328,2,Nó de Oeiras,498
1329,2,Nó de Oeiras,498
1330,2,Nó Estádio Nacional,546
1331,2,Nó Estádio Nacional,574
1332,2,Nó Estádio Nacional,574
1333,2,Nó Estádio Nacional,574
1334,2,Nó de Linda-a-Velha,576
1335,2,Nó de Linda-a-Velha,589
1336,2,Nó de Linda-a-Velha,589
1337,2,Nó de Linda-a-Velha,589
1338,2,Nó de Miraflores (A5/IC17),591
1339,2,Nó de Miraflores (A5/IC17),601
1340,2,Nó de Miraflores (A5/IC17),601
1341,2,Nó de Miraflores (A5/IC17),601
1342,2,Nó de Monsanto,603
1343,2,Nó de Monsanto,617
1344,2,Nó de Monsanto,617
1345,2,Nó de Monsanto,617
1346,2,Nó Cruz das Oliveiras,619
1347,2,Nó Cruz das Oliveiras,624
1348,2,Nó Cruz das Oliveiras,624
1349,2,Nó Cruz das Oliveiras,624
1350,2,Nó Viaduto Duarte Pacheco,626
1351,2,Nó Viaduto Duarte Pacheco,626
1352,2,Nó Viaduto Duarte Pacheco,628
1353,2,Nó Viaduto Duarte Pacheco,643
1354,2,Nó Viaduto Duarte Pacheco,643
1355,2,Nó Viaduto Duarte Pacheco,643
1356,2,Nó Cruz das Oliveiras,645
1357,2,Nó Cruz das Oliveiras,650
1358,2,Nó Cruz das Oliveiras,650
1359,2,Nó Cruz das Oliveiras,650
1360,2,Nó de Monsanto,652
1361,2,Nó de Monsanto,666
1362,2,Nó de Monsanto,666
1363,2,Nó de Monsanto,666
1364,2,Nó de Miraflores (A5/IC17),668
1365,2,Nó de Miraflores (A5/IC17),678
1366,2,Nó de Miraflores (A5/IC17),678
1367,2,Nó de Miraflores (A5/IC17),678
1368,2,Nó de Linda-a-Velha,680
1369,2,Nó de Linda-a-Velha,693
1370,2,Nó de Linda-a-Velha,693
1371,2,Nó de Linda-a-Velha,693
1372,2,Nó Estádio Nacional,695
1373,2,Nó Estádio Nacional,723
1374,2,Nó Estádio Nacional,723
1375,2,Nó Estádio Nacional,723
1376,2,Nó de Oeiras,727
1377,2,Nó de Oeiras,736
1378,2,Nó de Oeiras,736
1379,2,Nó de Oeiras,736
1380,2,Nó de Carcavelos,740
1381,2,Nó de Carcavelos,740
1382,2,Nó de Carcavelos,742
1383,2,Nó de Carcavelos,742
1384,2,Nó de Oeiras,746
1385,2,Nó de Oeiras,746
1386,2,Nó Estádio Nacional,750
1387,2,Nó Estádio Nacional,750
1388,2,Nó de Linda-a-Velha,752
1389,2,Nó de Linda-a-Velha,752
1390,2,Nó de Miraflores (A5/IC17),754
1391,2,Nó de Miraflores (A5/IC17),754
1392,2,Nó de Monsanto,756
1393,2,Nó de Monsanto,756
1394,2,Nó Cruz das Oliveiras,758
1395,2,Nó Cruz das Oliveiras,758
1396,2,Nó Viaduto Duarte Pacheco,760
1397,2,Nó Viaduto Duarte Pacheco,760
1398,2,Nó Viaduto Duarte Pacheco,762
1399,2,Nó Viaduto Duarte Pacheco,762
1400,2,Nó Cruz das Oliveiras,764
1401,2,Nó Cruz das Oliveiras,764
1402,2,Nó de Monsanto,766
1403,2,Nó de Monsanto,766
1404,2,Nó de Miraflores (A5/IC17),768
1405,2,Nó de Miraflores (A5/IC17),768
1406,2,Nó de Linda-a-Velha,770
1407,2,Nó de Linda-a-Velha,770
1408,2,Nó Estádio Nacional,772
1409,2,Nó Estádio Nacional,772
1410,2,Nó de Oeiras,776
1411,2,Nó de Oeiras,776
1412,2,Nó de Carcavelos,780
1413,2,Nó de Carcavelos,780
1414,2,Nó de Carcavelos,862
1415,2,Nó de Carcavelos,892
1416,2,Nó de Carcavelos,832
1417,2,Nó de Carcavelos,892
1418,2,Nó de Carcavelos,892
1419,2,Nó de Carcavelos,922
1420,2,Nó de Carcavelos,902
1421,2,Nó de Carcavelos,922
1422,2,Nó de Carcavelos,922
1423,2,Nó de Carcavelos,952
1424,2,Nó de Carcavelos,952
1425,2,Nó de Carcavelos,952
1426,2,Nó de Carcavelos,954
1427,2,Nó de Carcavelos,984
1428,2,Nó de Carcavelos,984
1429,2,Nó de Carcavelos,984
1430,2,Nó de Carcavelos,0
1431,2,Nó de Carcavelos,0
1432,2,Nó de Carcavelos,396
1433,2,Nó de Carcavelos,409
1434,2,Nó de Carcavelos,409
1435,2,Nó de Carcavelos,409
1436,2,Nó de Oeiras,531
1437,2,Nó de Oeiras,540
1438,2,Nó de Oeiras,540
1439,2,Nó de Oeiras,540
1440,2,Nó Estádio Nacional,588
1441,2,Nó Estádio Nacional,616
1442,2,Nó Estádio Nacional,616
1443,2,Nó Estádio Nacional,616
1444,2,Nó de Linda-a-Velha,618
1445,2,Nó de Linda-a-Velha,631
1446,2,Nó de Linda-a-Velha,631
1447,2,Nó de Linda-a-Velha,631
1448,2,Nó de Miraflores (A5/IC17),633
1449,2,Nó de Miraflores (A5/IC17),643
1450,2,Nó de Miraflores (A5/IC17),643
1451,2,Nó de Miraflores (A5/IC17),643
